Core:Defs_TerrainDef_WaterMovingDeep,"{{#set:
|dataType=Def
|defType=TerrainDef
|defName=WaterMovingDeep
|TerrainDef.defName=WaterMovingDeep
|TerrainDef.label=deep moving water
|TerrainDef.label.zh-cn=流动的深水
|TerrainDef.label.zh-tw=deep moving water
|TerrainDef.passability=Impassable
|TerrainDef.pathCost=300
|TerrainDef.fertility=0
|TerrainDef.texturePath=Terrain/Surfaces/WaterDeepRamp
|TerrainDef.edgeType=Water
|TerrainDef.waterDepthShader=Map/WaterDepth
|TerrainDef.renderPrecedence=399
|TerrainDef.takeSplashes=true
|TerrainDef.avoidWander=true
|TerrainDef.changeable=false
|TerrainDef.holdSnow=false
|TerrainDef.tags=""River"",""Water""
|TerrainDef.acceptFilth=false
}}"
Core:Defs_TerrainDef_WaterMovingShallow,"{{#set:
|dataType=Def
|defType=TerrainDef
|defName=WaterMovingShallow
|TerrainDef.defName=WaterMovingShallow
|TerrainDef.label=shallow moving water
|TerrainDef.label.zh-cn=流动的浅水
|TerrainDef.label.zh-tw=shallow moving water
|TerrainDef.pathCost=12
|TerrainDef.fertility=0
|TerrainDef.texturePath=Terrain/Surfaces/WaterShallowRamp
|TerrainDef.edgeType=Water
|TerrainDef.waterDepthShader=Map/WaterDepth
|TerrainDef.renderPrecedence=398
|TerrainDef.takeSplashes=true
|TerrainDef.avoidWander=true
|TerrainDef.changeable=false
|TerrainDef.holdSnow=false
|TerrainDef.tags=""River"",""Water""
|TerrainDef.acceptFilth=false
}}"
Core:Defs_TerrainDef_WaterOceanDeep,"{{#set:
|dataType=Def
|defType=TerrainDef
|defName=WaterOceanDeep
|TerrainDef.defName=WaterOceanDeep
|TerrainDef.label=deep ocean water
|TerrainDef.label.zh-cn=海水（深）
|TerrainDef.label.zh-tw=deep ocean water
|TerrainDef.passability=Impassable
|TerrainDef.pathCost=300
|TerrainDef.fertility=0
|TerrainDef.texturePath=Terrain/Surfaces/WaterDeepRamp
|TerrainDef.edgeType=Water
|TerrainDef.waterDepthShader=Map/WaterDepth
|TerrainDef.renderPrecedence=397
|TerrainDef.takeSplashes=true
|TerrainDef.avoidWander=true
|TerrainDef.changeable=false
|TerrainDef.holdSnow=false
|TerrainDef.tags=""Water""
|TerrainDef.acceptFilth=false
}}"
Core:Defs_TerrainDef_WaterOceanShallow,"{{#set:
|dataType=Def
|defType=TerrainDef
|defName=WaterOceanShallow
|TerrainDef.defName=WaterOceanShallow
|TerrainDef.label=shallow ocean water
|TerrainDef.label.zh-cn=海水（浅）
|TerrainDef.label.zh-tw=shallow ocean water
|TerrainDef.pathCost=12
|TerrainDef.fertility=0
|TerrainDef.texturePath=Terrain/Surfaces/WaterShallowRamp
|TerrainDef.edgeType=Water
|TerrainDef.waterDepthShader=Map/WaterDepth
|TerrainDef.renderPrecedence=396
|TerrainDef.takeSplashes=true
|TerrainDef.avoidWander=true
|TerrainDef.changeable=false
|TerrainDef.holdSnow=false
|TerrainDef.driesTo=Gravel
|TerrainDef.tags=""Water""
|TerrainDef.acceptFilth=false
}}"
Core:Defs_TerrainDef_WaterShallow,"{{#set:
|dataType=Def
|defType=TerrainDef
|defName=WaterShallow
|TerrainDef.defName=WaterShallow
|TerrainDef.label=shallow water
|TerrainDef.label.zh-cn=浅水
|TerrainDef.label.zh-tw=淺水
|TerrainDef.pathCost=12
|TerrainDef.fertility=0
|TerrainDef.texturePath=Terrain/Surfaces/WaterShallowRamp
|TerrainDef.edgeType=Water
|TerrainDef.waterDepthShader=Map/WaterDepth
|TerrainDef.renderPrecedence=394
|TerrainDef.takeSplashes=true
|TerrainDef.avoidWander=true
|TerrainDef.changeable=false
|TerrainDef.holdSnow=false
|TerrainDef.driesTo=Gravel
|TerrainDef.tags=""Water""
|TerrainDef.acceptFilth=false
}}"
Core:Defs_TerrainDef_WoodPlankFloor,"{{#set:
|dataType=Def
|defType=TerrainDef
|defName=WoodPlankFloor
|TerrainDef.defName=WoodPlankFloor
|TerrainDef.label=wood floor
|TerrainDef.label.zh-cn=木地板
|TerrainDef.label.zh-tw=木地板
|TerrainDef.description=Wood plank flooring. For that warm, homey feeling.
|TerrainDef.description.zh-cn=木板做的地面，给人一种温馨的感觉。
|TerrainDef.description.zh-tw=木板做的地面，给人一種溫馨的感覺。
|TerrainDef.statBases=""WorkToBuild"",""85"";""Flammability"",""0.22""
|TerrainDef.fertility=0
|TerrainDef.costList=""WoodLog"",""3""
|TerrainDef.terrainAffordanceNeeded=Light
|TerrainDef.constructEffect=ConstructWood
|TerrainDef.designationCategory=Floors
|TerrainDef.designationHotKey=Misc7
|TerrainDef.texturePath=Terrain/Surfaces/WoodFloor
|TerrainDef.renderPrecedence=250
|TerrainDef.affordances=""Light"",""Heavy"",""SmoothHard""
|TerrainDef.layerable=true
|TerrainDef.burnedDef=BurnedWoodPlankFloor
|TerrainDef.acceptTerrainSourceFilth=True
}}"
Core:Defs_ThingCategoryDef_AnimalProductRaw,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=AnimalProductRaw
|ThingCategoryDef.defName=AnimalProductRaw
|ThingCategoryDef.label=animal products
|ThingCategoryDef.label.zh-cn=禽畜产品
|ThingCategoryDef.label.zh-tw=畜產品
|ThingCategoryDef.parent=FoodRaw
|ThingCategoryDef.iconPath=UI/Icons/ThingCategories/AnimalProductRaw
}}"
Core:Defs_ThingCategoryDef_Apparel,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=Apparel
|ThingCategoryDef.defName=Apparel
|ThingCategoryDef.label=apparel
|ThingCategoryDef.label.zh-cn=衣着
|ThingCategoryDef.label.zh-tw=衣著
|ThingCategoryDef.parent=Root
}}"
Core:Defs_ThingCategoryDef_Art,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=Art
|ThingCategoryDef.defName=Art
|ThingCategoryDef.label=art
|ThingCategoryDef.label.zh-cn=艺术
|ThingCategoryDef.label.zh-tw=藝術品
|ThingCategoryDef.parent=Items
}}"
Core:Defs_ThingCategoryDef_Artifacts,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=Artifacts
|ThingCategoryDef.defName=Artifacts
|ThingCategoryDef.label=artifacts
|ThingCategoryDef.label.zh-cn=神器
|ThingCategoryDef.label.zh-tw=神器
|ThingCategoryDef.parent=Items
}}"
Core:Defs_ThingCategoryDef_BodyParts,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=BodyParts
|ThingCategoryDef.defName=BodyParts
|ThingCategoryDef.label=body parts
|ThingCategoryDef.label.zh-cn=身体部件
|ThingCategoryDef.label.zh-tw=身體部位
|ThingCategoryDef.parent=Items
}}"
Core:Defs_ThingCategoryDef_BodyPartsArtificial,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=BodyPartsArtificial
|ThingCategoryDef.defName=BodyPartsArtificial
|ThingCategoryDef.label=artificial
|ThingCategoryDef.label.zh-cn=人造
|ThingCategoryDef.label.zh-tw=人造
|ThingCategoryDef.parent=BodyParts
}}"
Core:Defs_ThingCategoryDef_BodyPartsNatural,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=BodyPartsNatural
|ThingCategoryDef.defName=BodyPartsNatural
|ThingCategoryDef.label=natural
|ThingCategoryDef.label.zh-cn=自然
|ThingCategoryDef.label.zh-tw=天然
|ThingCategoryDef.parent=BodyParts
}}"
Core:Defs_ThingCategoryDef_Chunks,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=Chunks
|ThingCategoryDef.defName=Chunks
|ThingCategoryDef.label=chunks
|ThingCategoryDef.label.zh-cn=块堆
|ThingCategoryDef.label.zh-tw=塊堆
|ThingCategoryDef.parent=Root
}}"
Core:Defs_ThingCategoryDef_Corpses,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=Corpses
|ThingCategoryDef.defName=Corpses
|ThingCategoryDef.label=corpses
|ThingCategoryDef.label.zh-cn=尸体
|ThingCategoryDef.label.zh-tw=屍體
|ThingCategoryDef.parent=Root
}}"
Core:Defs_ThingCategoryDef_CorpsesAnimal,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=CorpsesAnimal
|ThingCategoryDef.defName=CorpsesAnimal
|ThingCategoryDef.label=animal corpses
|ThingCategoryDef.label.zh-cn=动物尸体
|ThingCategoryDef.label.zh-tw=動物屍體
|ThingCategoryDef.parent=Corpses
}}"
Core:Defs_ThingCategoryDef_CorpsesHumanlike,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=CorpsesHumanlike
|ThingCategoryDef.defName=CorpsesHumanlike
|ThingCategoryDef.label=humanlike corpses
|ThingCategoryDef.label.zh-cn=人类尸体
|ThingCategoryDef.label.zh-tw=人類屍體
|ThingCategoryDef.parent=Corpses
}}"
Core:Defs_ThingCategoryDef_CorpsesInsect,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=CorpsesInsect
|ThingCategoryDef.defName=CorpsesInsect
|ThingCategoryDef.label=insect corpses
|ThingCategoryDef.label.zh-cn=虫类尸体
|ThingCategoryDef.label.zh-tw=蟲族屍體
|ThingCategoryDef.parent=CorpsesAnimal
}}"
Core:Defs_ThingCategoryDef_CorpsesMechanoid,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=CorpsesMechanoid
|ThingCategoryDef.defName=CorpsesMechanoid
|ThingCategoryDef.label=mechanoid corpses
|ThingCategoryDef.label.zh-cn=机械体尸体
|ThingCategoryDef.label.zh-tw=損壞的機器人
|ThingCategoryDef.parent=Corpses
}}"
Core:Defs_ThingCategoryDef_Drugs,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=Drugs
|ThingCategoryDef.defName=Drugs
|ThingCategoryDef.label=drugs
|ThingCategoryDef.label.zh-cn=药物与成瘾品
|ThingCategoryDef.label.zh-tw=藥物
|ThingCategoryDef.parent=Manufactured
|ThingCategoryDef.iconPath=UI/Icons/ThingCategories/Drugs
|ThingCategoryDef.resourceReadoutRoot=true
}}"
Core:Defs_ThingCategoryDef_EggsFertilized,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=EggsFertilized
|ThingCategoryDef.defName=EggsFertilized
|ThingCategoryDef.label=eggs (fert.)
|ThingCategoryDef.label.zh-cn=卵（已受精）
|ThingCategoryDef.label.zh-tw=受精蛋
|ThingCategoryDef.parent=AnimalProductRaw
|ThingCategoryDef.iconPath=UI/Icons/ThingCategories/EggsFertilized
}}"
Core:Defs_ThingCategoryDef_EggsUnfertilized,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=EggsUnfertilized
|ThingCategoryDef.defName=EggsUnfertilized
|ThingCategoryDef.label=eggs (unfert.)
|ThingCategoryDef.label.zh-cn=卵（未受精）
|ThingCategoryDef.label.zh-tw=蛋
|ThingCategoryDef.parent=AnimalProductRaw
|ThingCategoryDef.iconPath=UI/Icons/ThingCategories/EggsUnfertilized
}}"
Core:Defs_ThingCategoryDef_FoodMeals,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=FoodMeals
|ThingCategoryDef.defName=FoodMeals
|ThingCategoryDef.label=meals
|ThingCategoryDef.label.zh-cn=烹饪食品
|ThingCategoryDef.label.zh-tw=烹調食物
|ThingCategoryDef.parent=Foods
|ThingCategoryDef.iconPath=UI/Icons/ThingCategories/FoodMeals
|ThingCategoryDef.resourceReadoutRoot=true
}}"
Core:Defs_ThingCategoryDef_FoodRaw,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=FoodRaw
|ThingCategoryDef.defName=FoodRaw
|ThingCategoryDef.label=raw food
|ThingCategoryDef.label.zh-cn=生食
|ThingCategoryDef.label.zh-tw=生鮮
|ThingCategoryDef.parent=Foods
|ThingCategoryDef.iconPath=UI/Icons/ThingCategories/FoodRaw
|ThingCategoryDef.resourceReadoutRoot=true
}}"
Core:Defs_ThingCategoryDef_Foods,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=Foods
|ThingCategoryDef.defName=Foods
|ThingCategoryDef.label=foods
|ThingCategoryDef.label.zh-cn=食物
|ThingCategoryDef.label.zh-tw=食物
|ThingCategoryDef.parent=Root
|ThingCategoryDef.iconPath=UI/Icons/ThingCategories/Foods
|ThingCategoryDef.resourceReadoutRoot=true
}}"
Core:Defs_ThingCategoryDef_Furniture,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=Furniture
|ThingCategoryDef.defName=Furniture
|ThingCategoryDef.label=furniture
|ThingCategoryDef.label.zh-cn=家具
|ThingCategoryDef.label.zh-tw=傢俱
|ThingCategoryDef.parent=Items
}}"
Core:Defs_ThingCategoryDef_Grenades,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=Grenades
|ThingCategoryDef.defName=Grenades
|ThingCategoryDef.label=grenades
|ThingCategoryDef.label.zh-cn=手榴弹
|ThingCategoryDef.label.zh-tw=手榴彈
|ThingCategoryDef.parent=WeaponsRanged
}}"
Core:Defs_ThingCategoryDef_Headgear,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=Headgear
|ThingCategoryDef.defName=Headgear
|ThingCategoryDef.label=headgear
|ThingCategoryDef.label.zh-cn=帽子
|ThingCategoryDef.label.zh-tw=頭部裝備
|ThingCategoryDef.parent=Apparel
}}"
Core:Defs_ThingCategoryDef_Items,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=Items
|ThingCategoryDef.defName=Items
|ThingCategoryDef.label=items
|ThingCategoryDef.label.zh-cn=物品
|ThingCategoryDef.label.zh-tw=物件
|ThingCategoryDef.parent=Root
}}"
Core:Defs_ThingCategoryDef_Leathers,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=Leathers
|ThingCategoryDef.defName=Leathers
|ThingCategoryDef.label=leathers
|ThingCategoryDef.label.zh-cn=皮革
|ThingCategoryDef.label.zh-tw=毛皮
|ThingCategoryDef.parent=Textiles
|ThingCategoryDef.iconPath=UI/Icons/ThingCategories/Leathers
}}"
Core:Defs_ThingCategoryDef_Manufactured,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=Manufactured
|ThingCategoryDef.defName=Manufactured
|ThingCategoryDef.label=manufactured
|ThingCategoryDef.label.zh-cn=制成品
|ThingCategoryDef.label.zh-tw=製造品
|ThingCategoryDef.parent=Root
|ThingCategoryDef.iconPath=UI/Icons/ThingCategories/Manufactured
|ThingCategoryDef.resourceReadoutRoot=true
}}"
Core:Defs_ThingCategoryDef_MeatRaw,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=MeatRaw
|ThingCategoryDef.defName=MeatRaw
|ThingCategoryDef.label=meat
|ThingCategoryDef.label.zh-cn=肉类
|ThingCategoryDef.label.zh-tw=肉類
|ThingCategoryDef.parent=FoodRaw
|ThingCategoryDef.iconPath=UI/Icons/ThingCategories/MeatRaw
}}"
Core:Defs_ThingCategoryDef_Medicine,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=Medicine
|ThingCategoryDef.defName=Medicine
|ThingCategoryDef.label=medicine
|ThingCategoryDef.label.zh-cn=医疗药品
|ThingCategoryDef.label.zh-tw=藥品
|ThingCategoryDef.parent=Manufactured
|ThingCategoryDef.iconPath=UI/Icons/ThingCategories/Medicine
|ThingCategoryDef.resourceReadoutRoot=true
}}"
Core:Defs_ThingCategoryDef_PlantFoodRaw,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=PlantFoodRaw
|ThingCategoryDef.defName=PlantFoodRaw
|ThingCategoryDef.label=vegetarian
|ThingCategoryDef.label.zh-cn=素食
|ThingCategoryDef.label.zh-tw=作物
|ThingCategoryDef.parent=FoodRaw
|ThingCategoryDef.iconPath=UI/Icons/ThingCategories/PlantFoodRaw
}}"
Core:Defs_ThingCategoryDef_PlantMatter,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=PlantMatter
|ThingCategoryDef.defName=PlantMatter
|ThingCategoryDef.label=plant matter
|ThingCategoryDef.label.zh-cn=植物
|ThingCategoryDef.label.zh-tw=植物原料
|ThingCategoryDef.parent=ResourcesRaw
|ThingCategoryDef.iconPath=UI/Icons/ThingCategories/PlantMatter
|ThingCategoryDef.resourceReadoutRoot=true
}}"
Core:Defs_ThingCategoryDef_ResourcesRaw,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=ResourcesRaw
|ThingCategoryDef.defName=ResourcesRaw
|ThingCategoryDef.label=raw resources
|ThingCategoryDef.label.zh-cn=原材料
|ThingCategoryDef.label.zh-tw=原料
|ThingCategoryDef.parent=Root
|ThingCategoryDef.iconPath=UI/Icons/ThingCategories/ResourcesRaw
|ThingCategoryDef.resourceReadoutRoot=true
}}"
Core:Defs_ThingCategoryDef_Root,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=Root
|ThingCategoryDef.defName=Root
|ThingCategoryDef.label=root
|ThingCategoryDef.label.zh-cn=根目录
|ThingCategoryDef.label.zh-tw=根目錄
}}"
Core:Defs_ThingCategoryDef_StoneBlocks,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=StoneBlocks
|ThingCategoryDef.defName=StoneBlocks
|ThingCategoryDef.label=stone blocks
|ThingCategoryDef.label.zh-cn=石砖
|ThingCategoryDef.label.zh-tw=石材
|ThingCategoryDef.parent=ResourcesRaw
|ThingCategoryDef.iconPath=UI/Icons/ThingCategories/StoneBlocks
|ThingCategoryDef.resourceReadoutRoot=true
}}"
Core:Defs_ThingCategoryDef_StoneChunks,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=StoneChunks
|ThingCategoryDef.defName=StoneChunks
|ThingCategoryDef.label=stone chunks
|ThingCategoryDef.label.zh-cn=石块
|ThingCategoryDef.label.zh-tw=石塊
|ThingCategoryDef.parent=Chunks
|ThingCategoryDef.iconPath=UI/Icons/ThingCategories/StoneChunks
|ThingCategoryDef.resourceReadoutRoot=true
}}"
Core:Defs_ThingCategoryDef_Textiles,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=Textiles
|ThingCategoryDef.defName=Textiles
|ThingCategoryDef.label=textiles
|ThingCategoryDef.label.zh-cn=织物
|ThingCategoryDef.label.zh-tw=紡織品
|ThingCategoryDef.parent=Manufactured
|ThingCategoryDef.iconPath=UI/Icons/ThingCategories/Textiles
|ThingCategoryDef.resourceReadoutRoot=true
}}"
Core:Defs_ThingCategoryDef_Unfinished,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=Unfinished
|ThingCategoryDef.defName=Unfinished
|ThingCategoryDef.label=unfinished
|ThingCategoryDef.label.zh-cn=未完成
|ThingCategoryDef.label.zh-tw=半成品
|ThingCategoryDef.parent=Items
}}"
Core:Defs_ThingCategoryDef_Weapons,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=Weapons
|ThingCategoryDef.defName=Weapons
|ThingCategoryDef.label=weapons
|ThingCategoryDef.label.zh-cn=武器
|ThingCategoryDef.label.zh-tw=武器
|ThingCategoryDef.parent=Root
}}"
Core:Defs_ThingCategoryDef_WeaponsMelee,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=WeaponsMelee
|ThingCategoryDef.defName=WeaponsMelee
|ThingCategoryDef.label=melee weapons
|ThingCategoryDef.label.zh-cn=近战武器
|ThingCategoryDef.label.zh-tw=近戰武器
|ThingCategoryDef.parent=Weapons
}}"
Core:Defs_ThingCategoryDef_WeaponsRanged,"{{#set:
|dataType=Def
|defType=ThingCategoryDef
|defName=WeaponsRanged
|ThingCategoryDef.defName=WeaponsRanged
|ThingCategoryDef.label=ranged weapons
|ThingCategoryDef.label.zh-cn=远程武器
|ThingCategoryDef.label.zh-tw=遠程武器
|ThingCategoryDef.parent=Weapons
}}"
Core:Defs_ThingDef_ActiveDropPod,"{{#set:
|dataType=Def
|defType=ThingDef
|defName=ActiveDropPod
|ThingDef.defName=ActiveDropPod
|ThingDef.label=drop pod
|ThingDef.label.zh-cn=空投舱
|ThingDef.label.zh-tw=運輸艙
|ThingDef.statBases=""MaxHitPoints"",""500"";""Flammability"",""0""
|ThingDef.altitudeLayer=Building
|ThingDef.thingClass=ActiveDropPod
|ThingDef.category=Item
|ThingDef.tickerType=Normal
|ThingDef.useHitPoints=true
|ThingDef.scatterableOnMapGen=false
|ThingDef.graphicData=Exist
|ThingDef.graphicData.texPath=Things/Special/DropPod
|ThingDef.graphicData.graphicClass=Graphic_Single
|ThingDef.graphicData.drawSize=1.9
|ThingDef.graphicData.shadowData=Exist
|ThingDef.graphicData.shadowData.volume=(0.8, 0.6, 0.8)
|ThingDef.selectable=true
|ThingDef.blockWind=true
}}"
Core:Defs_ThingDef_AIPersonaCore,"{{#set:
|dataType=Def
|defType=ThingDef
|defName=AIPersonaCore
|ThingDef.defName=AIPersonaCore
|ThingDef.label=AI persona core
|ThingDef.label.zh-cn=AI伪人格核心
|ThingDef.label.zh-tw=AI核心
|ThingDef.description=A hyper-advanced computer core that houses a superhumanlike artificial intelligence. In its isolated state, the core is dormant. Installed in a proper support structure, however, it can become a mind of frightening power.
|ThingDef.description.zh-cn=一个极先进的电脑核心，装载有类似于超人一般的人工智能。目前处于未连接的休眠状态。一但装在合适的飞船结构梁上，它将变成有着惊人威力的大脑。
|ThingDef.description.zh-tw=一個裝有AI人工智慧的先進電腦核心。這個核心本身沒有什麼能力，但如果裝在合適的機體上，它可以支配令人恐懼的力量。
|ThingDef.statBases=""MarketValue"",""4000"";""MaxHitPoints"",""100"";""Mass"",""2"";""Beauty"",""-4""
|ThingDef.pathCost=15
|ThingDef.altitudeLayer=Item
|ThingDef.thingClass=ThingWithComps
|ThingDef.category=Item
|ThingDef.stackLimit=1
|ThingDef.rotatable=false
|ThingDef.useHitPoints=true
|ThingDef.comps=Exist
|ThingDef.comps.Count=1
|ThingDef.comps.0=Exist
|ThingDef.comps.0.Class=CompProperties_Forbiddable
|ThingDef.graphicData=Exist
|ThingDef.graphicData.texPath=Things/Item/Special/AIPersonaCore
|ThingDef.graphicData.graphicClass=Graphic_Single
|ThingDef.selectable=true
|ThingDef.drawGUIOverlay=false
|ThingDef.resourceReadoutPriority=Middle
|ThingDef.alwaysHaulable=true
|ThingDef.thingCategories=""Items""
|ThingDef.soundDrop=Metal_Drop
|ThingDef.soundInteract=Metal_Drop
|ThingDef.tradeTags=""Exotic""
}}"
Core:Defs_ThingDef_Alpaca,"{{#set:
|dataType=Def
|defType=ThingDef
|defName=Alpaca
|ThingDef.defName=Alpaca
|ThingDef.label=alpaca
|ThingDef.label.zh-cn=羊驼
|ThingDef.label.zh-tw=羊駝
|ThingDef.description=A medium-sized ungulate closely related to the llama, the alpaca is often farmed for its remarkably soft wool.
|ThingDef.description.zh-cn=与大羊驼血缘很近的的中型有蹄类动物，养殖羊驼通常是为了它非常柔软的毛。
|ThingDef.description.zh-tw=一種和美洲駝血緣相近的動物，體型中等。人們因牠身上柔軟的毛料而飼養牠們。
|ThingDef.statBases=""MoveSpeed"",""3.8"";""ComfyTemperatureMin"",""-18"";""MarketValue"",""400"";""Flammability"",""1.0"";""LeatherAmount"",""25"";""Mass"",""70""
|ThingDef.altitudeLayer=Pawn
|ThingDef.thingClass=Pawn
|ThingDef.category=Pawn
|ThingDef.tickerType=Normal
|ThingDef.useHitPoints=false
|ThingDef.comps=Exist
|ThingDef.comps.Count=2
|ThingDef.comps.0=Exist
|ThingDef.comps.0.compClass=CompAttachBase
|ThingDef.comps.1=Exist
|ThingDef.comps.1.Class=CompProperties_Shearable
|ThingDef.comps.1.shearIntervalDays=15
|ThingDef.comps.1.woolAmount=100
|ThingDef.comps.1.woolDef=WoolAlpaca
|ThingDef.selectable=true
|ThingDef.hasTooltip=true
|ThingDef.inspectorTabs=""ITab_Pawn_Health"",""ITab_Pawn_Needs"",""ITab_Pawn_Character"",""ITab_Pawn_Training"",""ITab_Pawn_Gear"",""ITab_Pawn_Guest"",""ITab_Pawn_Prisoner"",""ITab_Pawn_Social""
|ThingDef.drawGUIOverlay=true
|ThingDef.soundImpactDefault=BulletImpactFlesh
|ThingDef.tradeTags=""StandardAnimal""
|ThingDef.recipes=""ExciseCarcinoma"",""RemoveBodyPart"",""Euthanize"",""Anesthetize""
|ThingDef.verbs=Exist
|ThingDef.verbs.Count=3
|ThingDef.verbs.0=Exist
|ThingDef.verbs.0.verbClass=Verb_MeleeAttack
|ThingDef.verbs.0.defaultCooldownTime=1.65
|ThingDef.verbs.0.linkedBodyPartsGroup=FrontLeftLeg
|ThingDef.verbs.0.meleeDamageDef=Blunt
|ThingDef.verbs.0.meleeDamageBaseAmount=7
|ThingDef.verbs.1=Exist
|ThingDef.verbs.1.verbClass=Verb_MeleeAttack
|ThingDef.verbs.1.defaultCooldownTime=1.65
|ThingDef.verbs.1.linkedBodyPartsGroup=FrontRightLeg
|ThingDef.verbs.1.meleeDamageDef=Blunt
|ThingDef.verbs.1.meleeDamageBaseAmount=7
|ThingDef.verbs.2=Exist
|ThingDef.verbs.2.verbClass=Verb_MeleeAttack
|ThingDef.verbs.2.commonality=0.01
|ThingDef.verbs.2.defaultCooldownTime=1.65
|ThingDef.verbs.2.linkedBodyPartsGroup=HeadAttackTool
|ThingDef.verbs.2.meleeDamageDef=Blunt
|ThingDef.verbs.2.meleeDamageBaseAmount=3
|ThingDef.race=Exist
|ThingDef.race.hasGenders=true
|ThingDef.race.thinkTreeMain=Animal
|ThingDef.race.thinkTreeConstant=AnimalConstant
|ThingDef.race.foodType=VegetarianRoughAnimal
|ThingDef.race.body=QuadrupedAnimalWithHooves
|ThingDef.race.lifeExpectancy=15
|ThingDef.race.hediffGiverSets=""OrganicStandard""
|ThingDef.race.packAnimal=true
|ThingDef.race.herdAnimal=true
|ThingDef.race.wildness=0
|ThingDef.race.nuzzleMtbHours=120
|ThingDef.race.manhunterOnDamageChance=0.0125
|ThingDef.race.manhunterOnTameFailChance=0.003
|ThingDef.race.gestationPeriodDays=25
|ThingDef.race.nameGenerator=NamerAnimalGenericMale
|ThingDef.race.nameGeneratorFemale=NamerAnimalGenericFemale
|ThingDef.race.nameOnNuzzleChance=0.5
|ThingDef.race.baseBodySize=1.0
|ThingDef.race.baseHealthScale=1.0
|ThingDef.race.baseHungerRate=0.45
|ThingDef.race.lifeStageAges=Exist
|ThingDef.race.lifeStageAges.Count=3
|ThingDef.race.lifeStageAges.0=Exist
|ThingDef.race.lifeStageAges.0.def=AnimalBaby
|ThingDef.race.lifeStageAges.0.minAge=0
|ThingDef.race.lifeStageAges.1=Exist
|ThingDef.race.lifeStageAges.1.def=AnimalJuvenile
|ThingDef.race.lifeStageAges.1.minAge=0.2
|ThingDef.race.lifeStageAges.2=Exist
|ThingDef.race.lifeStageAges.2.def=AnimalAdult
|ThingDef.race.lifeStageAges.2.minAge=0.45
|ThingDef.race.lifeStageAges.2.soundCall=Pawn_Elk_Call
|ThingDef.race.lifeStageAges.2.soundAngry=Pawn_Elk_Angry
|ThingDef.race.lifeStageAges.2.soundWounded=Pawn_Elk_Wounded
|ThingDef.race.lifeStageAges.2.soundDeath=Pawn_Elk_Death
|ThingDef.race.leatherColor=(237,216,174)
|ThingDef.race.leatherLabel=alpacahide
|ThingDef.race.leatherInsulation=1.1
|ThingDef.race.soundMeleeHitPawn=Pawn_Melee_BigBash_HitPawn
|ThingDef.race.soundMeleeHitBuilding=Pawn_Melee_BigBash_HitBuilding
|ThingDef.race.soundMeleeMiss=Pawn_Melee_BigBash_Miss
}}"
